ENSG00000260633	AC010207.1
ENSG00000273374	AC069222.1
ENSG00000154945	ANKRD40
ENSG00000247011	AC005920.1
ENSG00000224877	NDUFAF8
ENSG00000261795	AC093627.7
ENSG00000273230	AC102953.2
ENSG00000231595	AC005224.1
ENSG00000170425	ADORA2B
ENSG00000001561	ENPP4
ENSG00000111845	PAK1IP1
ENSG00000197977	ELOVL2
ENSG00000231533	AL078601.2
ENSG00000260418	AL023284.4
ENSG00000272189	AL024508.2
ENSG00000146386	ABRACL
ENSG00000260721	AF067845.1
ENSG00000253764	AC019257.1
ENSG00000246089	AC016065.1
ENSG00000164825	DEFB1
ENSG00000272123	AC008966.2
ENSG00000039139	DNAH5
ENSG00000272732	AC004982.1
ENSG00000234141	AC006042.4
ENSG00000260231	JHDM1D-AS1
ENSG00000270157	AC004918.3
ENSG00000179256	SMCO3
ENSG00000226421	SLC25A5P5
ENSG00000241350	PMS2P11
ENSG00000162728	KCNJ9
ENSG00000223675	AC093117.1
ENSG00000116981	NT5C1A
ENSG00000270084	GAS5-AS1
ENSG00000143653	SCCPDH
ENSG00000197915	HRNR
ENSG00000228063	LYPLAL1-AS1
ENSG00000169213	RAB3B
ENSG00000128268	MGAT3
ENSG00000231711	LINC00899
ENSG00000235111	Z97192.3
ENSG00000228050	TOP3BP1
ENSG00000167136	ENDOG
ENSG00000165072	MAMDC2
ENSG00000260230	FRRS1L
ENSG00000261079	AC009053.2
ENSG00000261617	LINC02177
ENSG00000175646	PRM1
ENSG00000272542	AL137246.1
ENSG00000254470	AP5B1
ENSG00000155087	ODF1
ENSG00000102699	PARP4
ENSG00000226695	ANKRD20A10P
ENSG00000234056	LINC00463
ENSG00000269918	AF131215.6
ENSG00000254423	AC087203.1
ENSG00000249465	RBMXP4
ENSG00000174749	FAM241A
ENSG00000272479	AC010857.1
ENSG00000169989	TIGD4
ENSG00000109610	SOD3
ENSG00000163394	CCKAR
ENSG00000253200	AC037459.3
ENSG00000261026	AC105046.1
ENSG00000251632	LINC02172
ENSG00000248795	AC098859.1
ENSG00000198246	SLC29A3
ENSG00000122863	CHST3
ENSG00000228330	AL355355.1
ENSG00000077943	ITGA8
ENSG00000273372	SFTPD-AS1
ENSG00000260461	AL133355.1
ENSG00000231233	CFAP58-AS1
ENSG00000171314	PGAM1
ENSG00000134760	DSG1
ENSG00000264714	AP005117.1
ENSG00000259219	AC084855.2
ENSG00000261762	AC027228.2
ENSG00000023608	SNAPC1
ENSG00000185567	AHNAK2
ENSG00000249476	AC008467.1
ENSG00000171596	NMUR1
ENSG00000076003	MCM6
ENSG00000232504	ST3GAL5-AS1
ENSG00000272564	AC012511.1
ENSG00000271855	AC073195.1
ENSG00000260163	AC012508.1
ENSG00000144035	NAT8
ENSG00000237166	LINC01792
ENSG00000225498	AC002064.1
ENSG00000134917	ADAMTS8
ENSG00000170955	CAVIN3
ENSG00000255562	UNC93B6
ENSG00000219061	TRIM51FP
ENSG00000254532	AC124657.1
ENSG00000178935	ZNF552
ENSG00000268912	AC012313.5
ENSG00000130748	TMEM160
ENSG00000267475	AC008736.1
ENSG00000180458	AC022148.1
ENSG00000090971	NAT14
ENSG00000268601	AC115522.1
ENSG00000268433	MTDHP3
ENSG00000175489	LRRC25
ENSG00000187664	HAPLN4
ENSG00000181585	TMIE
ENSG00000114446	IFT57
ENSG00000174007	CEP19
ENSG00000231177	LINC00852
ENSG00000242445	RPL7AP11
ENSG00000138463	DIRC2
ENSG00000114124	GRK7
ENSG00000136514	RTP4
ENSG00000164764	SBSPON
ENSG00000262663	AC087222.1
ENSG00000221882	OR3A2
ENSG00000265912	AC037487.1
ENSG00000226981	ABHD17AP6
ENSG00000177432	NAP1L5
ENSG00000146433	TMEM181
ENSG00000008018	PSMB1
ENSG00000137414	FAM8A1
ENSG00000213551	DNAJC9
ENSG00000203727	SAMD5
ENSG00000112299	VNN1
ENSG00000164220	F2RL2
ENSG00000228521	AC099552.3
ENSG00000259648	AL132640.2
ENSG00000259038	AL121820.2
ENSG00000258794	DUX4L27
ENSG00000234707	AC074351.1
ENSG00000204923	FBXO48
ENSG00000260423	LINC02367
ENSG00000106511	MEOX2
ENSG00000171243	SOSTDC1
ENSG00000135643	KCNMB4
ENSG00000257279	AC127164.1
ENSG00000213144	AC084880.1
ENSG00000228014	ZNF680P1
ENSG00000211695	TRGV9
ENSG00000253304	TMEM200B
ENSG00000273384	AL137796.1
ENSG00000118655	DCLRE1B
ENSG00000162722	TRIM58
ENSG00000162482	AKR7A3
ENSG00000149218	ENDOD1
ENSG00000104818	CGB2
ENSG00000272990	AC084036.1
ENSG00000231625	AC115989.1
ENSG00000273329	AC078846.1
ENSG00000205002	AARD
ENSG00000272375	AC026979.3
ENSG00000248159	HSPA8P11
ENSG00000260760	PWRN3
ENSG00000267397	AC090229.1
ENSG00000184898	RBM43
ENSG00000086506	HBQ1
ENSG00000228135	LINC01494
ENSG00000163082	SGPP2
ENSG00000255326	AP001922.5
ENSG00000213777	AC011487.1
ENSG00000225877	PSG8-AS1
ENSG00000261572	AC097639.1
ENSG00000223899	SEC13P1
ENSG00000246082	NUDT16P1
ENSG00000232300	FAM215B
ENSG00000216906	AL355312.1
ENSG00000111981	ULBP1
ENSG00000266456	AP001178.3
ENSG00000264575	LINC00526
ENSG00000014123	UFL1
ENSG00000179941	BBS10
ENSG00000121314	TAS2R8
ENSG00000256019	TAS2R63P
ENSG00000224358	AL451074.2
ENSG00000272078	AL139423.1
ENSG00000230337	AL109811.2
ENSG00000162490	DRAXIN
ENSG00000259961	AL354712.1
ENSG00000237370	AC010907.2
ENSG00000228126	FALEC
ENSG00000101463	SYNDIG1
ENSG00000231015	AL049594.1
ENSG00000204556	AL450124.1
ENSG00000128285	MCHR1
ENSG00000235513	AL035681.1
ENSG00000215347	SLC25A5P1
ENSG00000236611	LINC02556
ENSG00000136827	TOR1A
ENSG00000250616	AC012645.1
ENSG00000262185	AC005736.1
ENSG00000247400	DNAJC3-AS1
ENSG00000183722	LHFPL6
ENSG00000253704	AC023632.2
ENSG00000229231	FEM1AP1
ENSG00000270093	
ENSG00000056050	HPF1
ENSG00000261490	AC005674.2
ENSG00000145365	TIFA
ENSG00000178403	NEUROG2
ENSG00000164099	PRSS12
ENSG00000108091	CCDC6
ENSG00000119938	PPP1R3C
ENSG00000171451	DSEL
ENSG00000183307	TMEM121B
ENSG00000260382	AC087481.1
ENSG00000205978	NYNRIN
ENSG00000165553	NGB
ENSG00000204822	MRPL53
ENSG00000270696	AC005034.3
ENSG00000198155	ZNF876P
ENSG00000255306	AC004923.4
ENSG00000261625	AP003071.4
ENSG00000172935	MRGPRF
ENSG00000269397	AC011503.2
ENSG00000267264	AC006504.3
ENSG00000183617	MRPL54
ENSG00000170542	SERPINB9
ENSG00000269984	AC078795.1
ENSG00000154174	TOMM70
ENSG00000204237	OXLD1
ENSG00000198087	CD2AP
ENSG00000146247	PHIP
ENSG00000118402	ELOVL4
ENSG00000260273	AL359711.2
ENSG00000053328	METTL24
ENSG00000260686	AC008669.1
ENSG00000250539	KRT8P33
ENSG00000249129	SUDS3P1
ENSG00000145911	N4BP3
ENSG00000225165	AC090071.1
ENSG00000272416	AC025175.1
ENSG00000185955	C7orf61
ENSG00000213542	AC007000.1
ENSG00000214439	FAM185BP
ENSG00000227811	FAM212B-AS1
ENSG00000225300	AL591623.1
ENSG00000234614	AL450992.2
ENSG00000227207	RPL31P12
ENSG00000162616	DNAJB4
ENSG00000124198	ARFGEF2
ENSG00000166862	CACNG2
ENSG00000100314	CABP7
ENSG00000234373	SNX18P7
ENSG00000231165	TRBV26OR9-2
ENSG00000119457	SLC46A2
ENSG00000147869	CER1
ENSG00000272842	AL391834.1
ENSG00000225194	LINC00092
ENSG00000213612	FAM220CP
ENSG00000260973	AC009021.2
ENSG00000260922	AC009139.1
ENSG00000260121	AC138028.4
ENSG00000256982	AC135782.1
ENSG00000205015	LINC02138
ENSG00000260769	
ENSG00000228444	AL137244.1
ENSG00000235875	ARHGEF7-AS2
ENSG00000136159	NUDT15
ENSG00000266289	AC012213.3
ENSG00000152785	BMP3
ENSG00000273156	AC124016.2
ENSG00000261542	AC011978.2
ENSG00000261485	PAN3-AS1
ENSG00000253516	HMGB1P41
ENSG00000253598	SLC10A5
ENSG00000164879	CA3
ENSG00000250569	NTAN1P2
ENSG00000246560	AC018797.2
ENSG00000245384	CXXC4-AS1
ENSG00000234492	RPL34-AS1
ENSG00000180245	RRH
ENSG00000216740	ANXA2P3
ENSG00000095587	TLL2
ENSG00000120057	SFRP5
ENSG00000136383	ALPK3
ENSG00000261616	AC036108.3
ENSG00000235812	ADAM21P1
ENSG00000219881	GAPDHP42
ENSG00000250366	TUNAR
ENSG00000272800	AC021851.1
ENSG00000225057	AC012485.1
ENSG00000235351	AC114730.3
ENSG00000269973	AC010969.2
ENSG00000231013	AC013275.1
ENSG00000183134	PTGDR2
ENSG00000224795	NTM-AS1
ENSG00000199325	RNU4-39P
ENSG00000255353	AP003057.1
ENSG00000137714	FDX1
ENSG00000110328	GALNT18
ENSG00000269526	ERVV-1
ENSG00000267500	ZNF887P
ENSG00000268001	CARD8-AS1
ENSG00000267056	AC005336.1
ENSG00000268117	VN1R84P
ENSG00000269845	AC092364.2
ENSG00000229676	ZNF492
ENSG00000214888	AL772337.1
ENSG00000272182	AC135507.1
ENSG00000260743	AC007823.1
ENSG00000261488	AC128688.2
ENSG00000174013	FBXO45
ENSG00000134070	IRAK2
ENSG00000233483	AC008105.2
ENSG00000253596	AC103952.1
ENSG00000253919	THAP12P7
ENSG00000235296	AC145207.1
ENSG00000264359	NEK4P2
ENSG00000231458	RNASEH1P2
ENSG00000179598	PLD6
ENSG00000261916	AC027796.1
ENSG00000231645	KRT17P6
ENSG00000185477	GPRIN3
ENSG00000264176	MAGOH2P
ENSG00000272008	AL139274.2
ENSG00000137168	PPIL1
ENSG00000272630	AL731563.3
ENSG00000237021	
ENSG00000111875	ASF1A
ENSG00000146411	SLC2A12
ENSG00000216915	GPR89P
ENSG00000221886	ZBED8
ENSG00000271815	AC008897.3
ENSG00000272070	AC005618.1
ENSG00000177932	ZNF354C
ENSG00000245317	AC008393.1
ENSG00000256870	SLC5A8
ENSG00000256250	AC073912.1
ENSG00000272760	AC093726.1
ENSG00000271715	AC012640.3
ENSG00000271918	AC034236.2
ENSG00000250678	AC008629.2
ENSG00000269983	AC146944.4
ENSG00000155530	LRGUK
ENSG00000226819	MEIS1-AS3
ENSG00000143971	ETAA1
ENSG00000226413	OR8T1P
ENSG00000240031	OR9A3P
ENSG00000226342	NMD3P1
ENSG00000224046	AC005076.1
ENSG00000213713	PIGCP1
ENSG00000235358	AC093151.3
ENSG00000173212	MAB21L3
ENSG00000232215	OR2L6P
ENSG00000198128	OR2L3
ENSG00000273026	AL358472.3
ENSG00000229759	MRPS18AP1
ENSG00000163661	PTX3
ENSG00000238286	SLC35E1P1
ENSG00000257890	AC011595.2
ENSG00000260997	AC004847.1
ENSG00000158022	TRIM63
ENSG00000261737	AL049597.2
ENSG00000225345	SNX18P3
ENSG00000204860	FAM201A
ENSG00000186047	DLEU7
ENSG00000261670	AC012213.2
ENSG00000136999	NOV
ENSG00000260918	AC107398.3
ENSG00000145248	SLC10A4
ENSG00000270681	AC095055.1
ENSG00000224812	TMEM72-AS1
ENSG00000165512	ZNF22
ENSG00000258708	SLC25A21-AS1
ENSG00000254974	AP001372.4
ENSG00000268278	AC123912.3
ENSG00000263015	AC015853.2
ENSG00000242094	FOXP1-IT1
ENSG00000131013	PPIL4
ENSG00000217733	CCT7P1
ENSG00000263724	DLGAP1-AS3
ENSG00000121318	TAS2R10
ENSG00000212128	TAS2R13
ENSG00000212126	TAS2R50
ENSG00000256981	AC134349.2
ENSG00000229657	AL391822.1
ENSG00000272973	AP000350.5
ENSG00000145375	SPATA5
ENSG00000273442	AC006946.3
ENSG00000159248	GJD2
ENSG00000258735	LINC00637
ENSG00000214842	RAD51AP2
ENSG00000167332	OR51E2
ENSG00000223007	RN7SKP73
ENSG00000189114	BLOC1S3
ENSG00000154764	WNT7A
ENSG00000221025	MIR1250
ENSG00000124608	AARS2
ENSG00000237927	AL078604.2
ENSG00000251634	AC145138.1
ENSG00000250387	LINC02197
ENSG00000253869	PIGFP1
ENSG00000237004	ZNRF2P1
ENSG00000272905	AC018648.1
ENSG00000225726	AC007000.2
ENSG00000215795	AL390728.2
ENSG00000244371	PFN1P8
ENSG00000226015	CCT8P1
ENSG00000232838	PET117
ENSG00000262155	LINC02175
ENSG00000271105	SCML2P2
ENSG00000114999	TTL
ENSG00000261399	AL031710.1
ENSG00000204899	MZT1
ENSG00000254343	AC091563.1
ENSG00000273336	OR7M1P
ENSG00000228484	AL137025.1
ENSG00000235677	NPM1P26
ENSG00000119547	ONECUT2
ENSG00000226742	HSBP1L1
ENSG00000141744	PNMT
ENSG00000166426	CRABP1
ENSG00000215186	GOLGA6B
ENSG00000182512	GLRX5
ENSG00000235833	AC017099.1
ENSG00000124019	FAM124B
ENSG00000135914	HTR2B
ENSG00000230799	AC007279.1
ENSG00000091664	SLC17A6
ENSG00000255893	AP000786.1
ENSG00000142959	BEST4
ENSG00000269825	AC022150.4
ENSG00000268201	AC020915.2
ENSG00000268583	AC011466.1
ENSG00000267370	AC008752.3
ENSG00000260236	AC099778.1
ENSG00000267160	AC091152.2
ENSG00000264026	LINC02003
ENSG00000168792	ABHD15
ENSG00000261996	AC004706.1
ENSG00000257718	AC067735.1
ENSG00000271862	AC104118.1
ENSG00000184209	SNRNP35
ENSG00000258018	LINC02457
ENSG00000270923	TAS2R6P
ENSG00000179562	GCC1
ENSG00000220744	RPL5P18
ENSG00000253251	AC008560.1
ENSG00000257859	CASC18
ENSG00000171448	ZBTB26
ENSG00000247228	AC009060.1
ENSG00000263232	ATP5F1AP3
ENSG00000203886	CYP17A1-AS1
ENSG00000171819	ANGPTL7
ENSG00000184731	FAM110C
ENSG00000122176	FMOD
ENSG00000124212	PTGIS
ENSG00000124216	SNAI1
ENSG00000215251	FASTKD5
ENSG00000253839	AC013546.1
ENSG00000261655	AC100803.2
ENSG00000259687	LINC01220
ENSG00000258413	AL158801.2
ENSG00000231660	RPS8P6
ENSG00000115616	SLC9A2
ENSG00000213222	AC093724.1
ENSG00000175213	ZNF408
ENSG00000250584	LINC01511
ENSG00000137285	TUBB2B
ENSG00000244738	AC026316.3
ENSG00000167941	SOST
ENSG00000269964	MEI4
ENSG00000196812	ZSCAN16
ENSG00000132911	NMUR2
ENSG00000155858	LSM11
ENSG00000070193	FGF10
ENSG00000064218	DMRT3
ENSG00000215196	BASP1-AS1
ENSG00000261781	LINC01654
ENSG00000172380	GNG12
ENSG00000269933	AL031429.2
ENSG00000158292	GPR153
ENSG00000101188	NTSR1
ENSG00000223669	AL357033.2
ENSG00000168135	KCNJ4
ENSG00000100122	CRYBB1
ENSG00000229570	GAPDHP58
ENSG00000249923	AC007663.2
ENSG00000136869	TLR4
ENSG00000226717	PTPRD-AS2
ENSG00000272321	AP003355.2
ENSG00000253633	AP002852.1
ENSG00000187676	B3GLCT
ENSG00000249693	THEGL
ENSG00000249228	AC068944.1
ENSG00000189275	LINC01164
ENSG00000234393	AL592546.1
ENSG00000263797	AP005210.1
ENSG00000259755	AC090907.2
ENSG00000248079	DPH6-AS1
ENSG00000257151	PWAR6
ENSG00000259045	MTCO1P2
ENSG00000231680	AP003774.3
ENSG00000255442	AC109635.5
ENSG00000268543	AC012313.4
ENSG00000213965	NUDT19
ENSG00000269067	ZNF728
ENSG00000268100	ZNF725P
ENSG00000241532	AGGF1P3
ENSG00000253967	AC022730.4
ENSG00000233670	PIRT
ENSG00000154548	SRSF12
ENSG00000272108	AC244517.1
ENSG00000173930	SLCO4C1
ENSG00000272595	AC092028.1
ENSG00000256538	AC046130.2
ENSG00000246363	LINC02458
ENSG00000257542	OR7E47P
ENSG00000249790	AC092490.1
ENSG00000234919	LINC01827
ENSG00000187944	C2orf66
ENSG00000232727	YWHAEP1
ENSG00000170775	GPR37
ENSG00000228971	AL356479.1
ENSG00000135766	EGLN1
ENSG00000265702	AC005821.1
ENSG00000224976	PARP4P2
ENSG00000258429	PDF
ENSG00000249212	ATP1B1P1
ENSG00000183090	FREM3
ENSG00000139874	SSTR1
ENSG00000254406	AP001994.1
ENSG00000270164	LINC01480
ENSG00000184811	TUSC5
ENSG00000167193	CRK
ENSG00000272323	AC026801.2
ENSG00000235421	AC114501.2
ENSG00000132661	NXT1
ENSG00000261410	AC009142.1
ENSG00000135736	CCDC102A
ENSG00000259891	AC107375.1
ENSG00000183249	NF1P3
ENSG00000267654	
ENSG00000268205	AC005261.1
ENSG00000272121	AC006058.3
ENSG00000185610	DBX2
ENSG00000223396	RPS10P7
ENSG00000259814	AC102941.1
ENSG00000271443	AC011247.3
ENSG00000135900	MRPL44
ENSG00000183908	LRRC55
ENSG00000134086	VHL
ENSG00000262966	AC005695.1
ENSG00000096092	TMEM14A
ENSG00000216753	HMGA1P7
ENSG00000248202	LINC02234
ENSG00000250891	LINC02208
ENSG00000176055	MBLAC2
ENSG00000170465	KRT6C
ENSG00000111269	CREBL2
ENSG00000106537	TSPAN13
ENSG00000249741	AC093890.1
ENSG00000196715	VKORC1L1
ENSG00000198146	ZNF770
ENSG00000168229	PTGDR
ENSG00000152684	PELO
ENSG00000257534	AC023794.6
ENSG00000236975	AL137793.1
ENSG00000169836	TACR3
ENSG00000232520	AC012507.2
ENSG00000178586	OR6B3
ENSG00000241767	LINC01324
ENSG00000272087	AC080013.4
ENSG00000257551	HLX-AS1
ENSG00000182827	ACBD3
ENSG00000228392	AL162391.1
ENSG00000271020	AC112220.2
ENSG00000237637	FRY-AS1
ENSG00000266242	GRAMD4P7
ENSG00000100583	SAMD15
ENSG00000229797	AC140481.1
ENSG00000205076	LGALS7
ENSG00000187658	C5orf52
ENSG00000233028	AC006970.2
ENSG00000025772	TOMM34
ENSG00000226510	UPK1A-AS1
ENSG00000266213	AC107892.1
ENSG00000131873	CHSY1
ENSG00000269540	AC010624.4
ENSG00000248810	LINC02432
ENSG00000169612	FAM103A1
ENSG00000239736	CEACAMP3
ENSG00000188783	PRELP
ENSG00000231381	RNF2P1
ENSG00000172572	PDE3A
ENSG00000178988	MRFAP1L1
ENSG00000258736	AL583722.3
ENSG00000162998	FRZB
ENSG00000163012	ZSWIM2
ENSG00000222020	AC062017.1
ENSG00000158042	MRPL17
ENSG00000272699	AC007620.3
ENSG00000237167	AC128709.3
ENSG00000263731	AC145207.5
ENSG00000260328	AC104024.2
ENSG00000229108	MEOX2-AS1
ENSG00000159055	MIS18A
ENSG00000186842	LINC00846
ENSG00000244137	AL512328.1
ENSG00000199846	RNU1-72P
ENSG00000132688	NES
ENSG00000253831	ETV3L
ENSG00000177519	RPRM
ENSG00000256436	TAS2R31
ENSG00000259914	AC009063.1
ENSG00000120696	KBTBD7
ENSG00000272173	U47924.2
ENSG00000120333	MRPS14
ENSG00000249335	AC093523.1
ENSG00000173141	MRPL57
ENSG00000260032	NORAD
ENSG00000156968	MPV17L
ENSG00000197888	UGT2B17
ENSG00000225434	LINC01504
ENSG00000258998	LINC02302
ENSG00000252481	SCARNA13
ENSG00000124541	RRP36
ENSG00000169258	GPRIN1
ENSG00000211698	TRGV4
ENSG00000227785	AC092013.1
ENSG00000263065	AF001548.1
